State,fips_codes,Year
IN,18081,1986
IN,18081,1987
IN,18081,1988
IN,18081,1989
IN,18081,1990
IN,18081,1991
IN,18081,1992
IN,18081,1993
IN,18081,1994
IN,18081,1995
IN,18081,1996
IN,18081,1997
IN,18081,1998
IN,18081,1999
IN,18081,2000
IN,18081,2001
IN,18081,2002
IN,18081,2003
IN,18081,2004
IN,18081,2005
IN,18081,2006
IN,18081,2007
IN,18081,2008
IN,18081,2009
IN,18081,2010
IN,18081,2011
IN,18081,2012
IN,18081,2013
IN,18081,2014
IN,18081,2015
IN,18081,2016
IN,18081,2017
IN,18083,1970
IN,18083,1971
IN,18083,1972
IN,18083,1973
IN,18083,1974
IN,18083,1975
IN,18083,1976
IN,18083,1977
IN,18083,1978
IN,18083,1979
IN,18083,1980
IN,18083,1981
IN,18083,1982
IN,18083,1983
IN,18083,1984
IN,18083,1985
IN,18083,1986
IN,18083,1987
IN,18083,1988
IN,18083,1989
IN,18083,1990
IN,18083,1991
IN,18083,1992
IN,18083,1993
IN,18083,1994
IN,18083,1995
IN,18083,1996
IN,18083,1997
IN,18083,1998
IN,18083,1999
IN,18083,2000
IN,18083,2001
IN,18083,2002
IN,18083,2003
IN,18083,2004
IN,18083,2005
IN,18083,2006
IN,18083,2007
IN,18083,2008
IN,18083,2009
IN,18083,2010
IN,18083,2011
IN,18083,2012
IN,18083,2013
IN,18083,2014
IN,18083,2015
IN,18083,2016
IN,18083,2017
IN,18085,1970
IN,18085,1971
IN,18085,1972
IN,18085,1973
IN,18085,1974
IN,18085,1975
IN,18085,1976
IN,18085,1977
IN,18085,1978
IN,18085,1979
IN,18085,1980
IN,18085,1981
IN,18085,1982
IN,18085,1983
IN,18085,1984
IN,18085,1985
IN,18085,1986
IN,18085,1987
IN,18085,1988
IN,18085,1989
IN,18085,1990
IN,18085,1991
IN,18085,1992
IN,18085,1993
IN,18085,1994
IN,18085,1995
IN,18085,1996
IN,18085,1997
IN,18085,1998
IN,18085,1999
IN,18085,2000
IN,18085,2001
IN,18085,2002
IN,18085,2003
IN,18085,2004
IN,18085,2005
IN,18085,2006
IN,18085,2007
IN,18085,2008
IN,18085,2009
IN,18085,2010
IN,18085,2011
IN,18085,2012
IN,18085,2013
IN,18085,2014
IN,18085,2015
IN,18085,2016
IN,18085,2017
IN,18087,1970
IN,18087,1971
IN,18087,1972
IN,18087,1973
IN,18087,1974
IN,18087,1975
IN,18087,1976
IN,18087,1977
IN,18087,1978
IN,18087,1979
IN,18087,1980
IN,18087,1981
IN,18087,1982
IN,18087,1983
IN,18087,1984
IN,18087,1985
IN,18087,1986
IN,18087,1987
IN,18087,1988
IN,18087,1989
IN,18087,1990
IN,18087,1991
IN,18087,1992
IN,18087,1993
IN,18087,1994
IN,18087,1995
IN,18087,1996
IN,18087,1997
IN,18087,1998
IN,18087,1999
IN,18087,2000
IN,18087,2001
IN,18087,2002
IN,18087,2003
IN,18087,2004
IN,18087,2005
IN,18087,2006
IN,18087,2007
IN,18087,2008
IN,18087,2009
IN,18087,2010
IN,18087,2011
IN,18087,2012
IN,18087,2013
IN,18087,2014
IN,18087,2015
IN,18087,2016
IN,18087,2017
IN,18089,1970
IN,18089,1971
IN,18089,1972
IN,18089,1973
IN,18089,1974
IN,18089,1975
IN,18089,1976
IN,18089,1977
IN,18089,1978
IN,18089,1979
IN,18089,1980
IN,18089,1981
IN,18089,1982
IN,18089,1983
IN,18089,1984
IN,18089,1985
IN,18089,1986
IN,18089,1987
IN,18089,1988
IN,18089,1989
IN,18089,1990
IN,18089,1991
IN,18089,1992
IN,18089,1993
IN,18089,1994
IN,18089,1995
IN,18089,1996
IN,18089,1997
IN,18089,1998
IN,18089,1999
IN,18089,2000
IN,18089,2001
IN,18089,2002
IN,18089,2003
IN,18089,2004
IN,18089,2005
IN,18089,2006
IN,18089,2007
IN,18089,2008
IN,18089,2009
IN,18089,2010
IN,18089,2011
IN,18089,2012
IN,18089,2013
IN,18089,2014
IN,18089,2015
IN,18089,2016
IN,18089,2017
IN,18091,1970
IN,18091,1971
IN,18091,1972
IN,18091,1973
IN,18091,1974
IN,18091,1975
IN,18091,1976
IN,18091,1977
IN,18091,1978
IN,18091,1979
IN,18091,1980
IN,18091,1981
IN,18091,1982
IN,18091,1983
IN,18091,1984
IN,18091,1985
IN,18091,1986
IN,18091,1987
IN,18091,1988
IN,18091,1989
IN,18091,1990
IN,18091,1991
IN,18091,1992
IN,18091,1993
IN,18091,1994
IN,18091,1995
IN,18091,1996
IN,18091,1997
IN,18091,1998
IN,18091,1999
IN,18091,2000
IN,18091,2001
IN,18091,2002
IN,18091,2003
IN,18091,2004
IN,18091,2005
IN,18091,2006
IN,18091,2007
IN,18091,2008
IN,18091,2009
IN,18091,2010
IN,18091,2011
IN,18091,2012
IN,18091,2013
IN,18091,2014
IN,18091,2015
IN,18091,2016
IN,18091,2017
IN,18093,1970
IN,18093,1971
IN,18093,1972
IN,18093,1973
IN,18093,1974
IN,18093,1975
IN,18093,1976
IN,18093,1977
IN,18093,1978
IN,18093,1979
IN,18093,1980
IN,18093,1981
IN,18093,1982
IN,18093,1983
IN,18093,1984
IN,18093,1985
IN,18093,1986
IN,18093,1987
IN,18093,1988
IN,18093,1989
IN,18093,1990
IN,18093,1991
IN,18093,1992
IN,18093,1993
IN,18093,1994
IN,18093,1995
IN,18093,1996
IN,18093,1997
IN,18093,1998
IN,18093,1999
IN,18093,2000
IN,18093,2001
IN,18093,2002
IN,18093,2003
IN,18093,2004
IN,18093,2005
IN,18093,2006
IN,18093,2007
IN,18093,2008
IN,18093,2009
IN,18093,2010
IN,18093,2011
IN,18093,2012
IN,18093,2013
IN,18093,2014
IN,18093,2015
IN,18093,2016
IN,18093,2017
IN,18095,1970
IN,18095,1971
IN,18095,1972
IN,18095,1973
IN,18095,1974
IN,18095,1975
IN,18095,1976
IN,18095,1977
IN,18095,1978
IN,18095,1979
IN,18095,1980
IN,18095,1981
IN,18095,1982
IN,18095,1983
IN,18095,1984
IN,18095,1985
IN,18095,1986
IN,18095,1987
IN,18095,1988
IN,18095,1989
IN,18095,1990
IN,18095,1991
IN,18095,1992
IN,18095,1993
IN,18095,1994
IN,18095,1995
IN,18095,1996
IN,18095,1997
IN,18095,1998
IN,18095,1999
IN,18095,2000
IN,18095,2001
IN,18095,2002
IN,18095,2003
IN,18095,2004
IN,18095,2005
IN,18095,2006
IN,18095,2007
IN,18095,2008
IN,18095,2009
IN,18095,2010
IN,18095,2011
IN,18095,2012
IN,18095,2013
IN,18095,2014
IN,18095,2015
IN,18095,2016
IN,18095,2017
IN,18097,1970
IN,18097,1971
IN,18097,1972
IN,18097,1973
IN,18097,1974
IN,18097,1975
IN,18097,1976
IN,18097,1977
IN,18097,1978
IN,18097,1979
IN,18097,1980
IN,18097,1981
IN,18097,1982
IN,18097,1983
IN,18097,1984
IN,18097,1985
IN,18097,1986
IN,18097,1987
IN,18097,1988
IN,18097,1989
IN,18097,1990
IN,18097,1991
IN,18097,1992
IN,18097,1993
IN,18097,1994
IN,18097,1995
IN,18097,1996
IN,18097,1997
IN,18097,1998
IN,18097,1999
IN,18097,2000
IN,18097,2001
IN,18097,2002
IN,18097,2003
IN,18097,2004
IN,18097,2005
IN,18097,2006
IN,18097,2007
IN,18097,2008
IN,18097,2009
IN,18097,2010
IN,18097,2011
IN,18097,2012
IN,18097,2013
IN,18097,2014
IN,18097,2015
IN,18097,2016
IN,18097,2017
IN,18099,1970
IN,18099,1971
IN,18099,1972
IN,18099,1973
IN,18099,1974
IN,18099,1975
IN,18099,1976
IN,18099,1977
IN,18099,1978
IN,18099,1979
IN,18099,1980
IN,18099,1981
IN,18099,1982
IN,18099,1983
IN,18099,1984
IN,18099,1985
IN,18099,1986
IN,18099,1987
IN,18099,1988
IN,18099,1989
IN,18099,1990
IN,18099,1991
IN,18099,1992
IN,18099,1993
IN,18099,1994
IN,18099,1995
IN,18099,1996
IN,18099,1997
IN,18099,1998
IN,18099,1999
IN,18099,2000
IN,18099,2001
IN,18099,2002
IN,18099,2003
IN,18099,2004
IN,18099,2005
IN,18099,2006
IN,18099,2007
IN,18099,2008
IN,18099,2009
IN,18099,2010
IN,18099,2011
IN,18099,2012
IN,18099,2013
IN,18099,2014
IN,18099,2015
IN,18099,2016
IN,18099,2017
IN,18101,1970
IN,18101,1971
IN,18101,1972
IN,18101,1973
IN,18101,1974
IN,18101,1975
IN,18101,1976
IN,18101,1977
IN,18101,1978
IN,18101,1979
IN,18101,1980
IN,18101,1981
IN,18101,1982
IN,18101,1983
IN,18101,1984
IN,18101,1985
IN,18101,1986
IN,18101,1987
IN,18101,1988
IN,18101,1989
IN,18101,1990
IN,18101,1991
IN,18101,1992
IN,18101,1993
IN,18101,1994
IN,18101,1995
IN,18101,1996
IN,18101,1997
IN,18101,1998
IN,18101,1999
IN,18101,2000
IN,18101,2001
IN,18101,2002
IN,18101,2003
IN,18101,2004
IN,18101,2005
IN,18101,2006
IN,18101,2007
IN,18101,2008
IN,18101,2009
IN,18101,2010
IN,18101,2011
IN,18101,2012
IN,18101,2013
IN,18101,2014
IN,18101,2015
IN,18101,2016
IN,18101,2017
IN,18103,1970
IN,18103,1971
IN,18103,1972
IN,18103,1973
IN,18103,1974
IN,18103,1975
IN,18103,1976
IN,18103,1977
IN,18103,1978
IN,18103,1979
IN,18103,1980
IN,18103,1981
IN,18103,1982
IN,18103,1983
IN,18103,1984
IN,18103,1985
IN,18103,1986
IN,18103,1987
IN,18103,1988
IN,18103,1989
IN,18103,1990
IN,18103,1991
IN,18103,1992
IN,18103,1993
IN,18103,1994
IN,18103,1995
IN,18103,1996
IN,18103,1997
IN,18103,1998
IN,18103,1999
IN,18103,2000
IN,18103,2001
IN,18103,2002
IN,18103,2003
IN,18103,2004
IN,18103,2005
IN,18103,2006
IN,18103,2007
IN,18103,2008
IN,18103,2009
IN,18103,2010
IN,18103,2011
IN,18103,2012
IN,18103,2013
IN,18103,2014
IN,18103,2015
IN,18103,2016
IN,18103,2017
IN,18105,1970
IN,18105,1971
IN,18105,1972
IN,18105,1973
IN,18105,1974
IN,18105,1975
IN,18105,1976
IN,18105,1977
IN,18105,1978
IN,18105,1979
IN,18105,1980
IN,18105,1981
IN,18105,1982
IN,18105,1983
IN,18105,1984
IN,18105,1985
IN,18105,1986
IN,18105,1987
IN,18105,1988
IN,18105,1989
IN,18105,1990
IN,18105,1991
IN,18105,1992
IN,18105,1993
IN,18105,1994
IN,18105,1995
IN,18105,1996
IN,18105,1997
IN,18105,1998
IN,18105,1999
IN,18105,2000
IN,18105,2001
IN,18105,2002
IN,18105,2003
IN,18105,2004
IN,18105,2005
IN,18105,2006
IN,18105,2007
IN,18105,2008
IN,18105,2009
IN,18105,2010
IN,18105,2011
IN,18105,2012
IN,18105,2013
IN,18105,2014
IN,18105,2015
IN,18105,2016
IN,18105,2017
IN,18107,1970
IN,18107,1971
IN,18107,1972
IN,18107,1973
IN,18107,1974
IN,18107,1975
IN,18107,1976
IN,18107,1977
IN,18107,1978
IN,18107,1979
IN,18107,1980
IN,18107,1981
IN,18107,1982
IN,18107,1983
IN,18107,1984
IN,18107,1985
IN,18107,1986
IN,18107,1987
IN,18107,1988
IN,18107,1989
IN,18107,1990
IN,18107,1991
IN,18107,1992
IN,18107,1993
IN,18107,1994
IN,18107,1995
IN,18107,1996
IN,18107,1997
IN,18107,1998
IN,18107,1999
IN,18107,2000
IN,18107,2001
IN,18107,2002
IN,18107,2003
IN,18107,2004
IN,18107,2005
IN,18107,2006
IN,18107,2007
IN,18107,2008
IN,18107,2009
IN,18107,2010
IN,18107,2011
IN,18107,2012
IN,18107,2013
IN,18107,2014
IN,18107,2015
IN,18107,2016
IN,18107,2017
IN,18109,1970
IN,18109,1971
IN,18109,1972
IN,18109,1973
IN,18109,1974
IN,18109,1975
IN,18109,1976
IN,18109,1977
IN,18109,1978
IN,18109,1979
IN,18109,1980
IN,18109,1981
IN,18109,1982
IN,18109,1983
IN,18109,1984
IN,18109,1985
IN,18109,1986
IN,18109,1987
IN,18109,1988
IN,18109,1989
IN,18109,1990
IN,18109,1991
IN,18109,1992
IN,18109,1993
IN,18109,1994
IN,18109,1995
IN,18109,1996
IN,18109,1997
IN,18109,1998
IN,18109,1999
IN,18109,2000
IN,18109,2001
IN,18109,2002
IN,18109,2003
IN,18109,2004
IN,18109,2005
IN,18109,2006
IN,18109,2007
IN,18109,2008
IN,18109,2009
IN,18109,2010
IN,18109,2011
IN,18109,2012
IN,18109,2013
IN,18109,2014
IN,18109,2015
IN,18109,2016
IN,18109,2017
IN,18111,1970
IN,18111,1971
IN,18111,1972
IN,18111,1973
IN,18111,1974
IN,18111,1975
IN,18111,1976
IN,18111,1977
IN,18111,1978
IN,18111,1979
IN,18111,1980
IN,18111,1981
IN,18111,1982
IN,18111,1983
IN,18111,1984
IN,18111,1985
IN,18111,1986
IN,18111,1987
IN,18111,1988
IN,18111,1989
IN,18111,1990
IN,18111,1991
IN,18111,1992
IN,18111,1993
IN,18111,1994
IN,18111,1995
IN,18111,1996
IN,18111,1997
IN,18111,1998
IN,18111,1999
IN,18111,2000
IN,18111,2001
IN,18111,2002
IN,18111,2003
IN,18111,2004
IN,18111,2005
IN,18111,2006
IN,18111,2007
IN,18111,2008
IN,18111,2009
IN,18111,2010
IN,18111,2011
IN,18111,2012
IN,18111,2013
IN,18111,2014
IN,18111,2015
IN,18111,2016
IN,18111,2017
IN,18113,1970
IN,18113,1971
IN,18113,1972
IN,18113,1973
IN,18113,1974
IN,18113,1975
IN,18113,1976
IN,18113,1977
IN,18113,1978
IN,18113,1979
IN,18113,1980
IN,18113,1981
IN,18113,1982
IN,18113,1983
IN,18113,1984
IN,18113,1985
IN,18113,1986
IN,18113,1987
IN,18113,1988
IN,18113,1989
IN,18113,1990
IN,18113,1991
IN,18113,1992
IN,18113,1993
IN,18113,1994
IN,18113,1995
IN,18113,1996
IN,18113,1997
IN,18113,1998
IN,18113,1999
IN,18113,2000
IN,18113,2001
IN,18113,2002
IN,18113,2003
IN,18113,2004
IN,18113,2005
IN,18113,2006
IN,18113,2007
IN,18113,2008
IN,18113,2009
IN,18113,2010
IN,18113,2011
IN,18113,2012
IN,18113,2013
IN,18113,2014
IN,18113,2015
IN,18113,2016
IN,18113,2017
IN,18115,1970
IN,18115,1971
IN,18115,1972
IN,18115,1973
IN,18115,1974
IN,18115,1975
IN,18115,1976
IN,18115,1977
IN,18115,1978
IN,18115,1979
IN,18115,1980
IN,18115,1981
IN,18115,1982
IN,18115,1983
IN,18115,1984
IN,18115,1985
IN,18115,1986
IN,18115,1987
IN,18115,1988
IN,18115,1989
IN,18115,1990
IN,18115,1991
IN,18115,1992
IN,18115,1993
IN,18115,1994
IN,18115,1995
IN,18115,1996
IN,18115,1997
IN,18115,1998
IN,18115,1999
IN,18115,2000
IN,18115,2001
IN,18115,2002
IN,18115,2003
IN,18115,2004
IN,18115,2005
IN,18115,2006
IN,18115,2007
IN,18115,2008
IN,18115,2009
IN,18115,2010
IN,18115,2011
IN,18115,2012
IN,18115,2013
IN,18115,2014
IN,18115,2015
IN,18115,2016
IN,18115,2017
IN,18117,1970
IN,18117,1971
IN,18117,1972
IN,18117,1973
IN,18117,1974
IN,18117,1975
IN,18117,1976
IN,18117,1977
IN,18117,1978
IN,18117,1979
IN,18117,1980
IN,18117,1981
IN,18117,1982
IN,18117,1983
IN,18117,1984
IN,18117,1985
IN,18117,1986
IN,18117,1987
IN,18117,1988
IN,18117,1989
IN,18117,1990
IN,18117,1991
IN,18117,1992
IN,18117,1993
IN,18117,1994
IN,18117,1995
IN,18117,1996
IN,18117,1997
IN,18117,1998
IN,18117,1999
IN,18117,2000
IN,18117,2001
IN,18117,2002
IN,18117,2003
IN,18117,2004
IN,18117,2005
IN,18117,2006
IN,18117,2007
IN,18117,2008
IN,18117,2009
IN,18117,2010
IN,18117,2011
IN,18117,2012
IN,18117,2013
IN,18117,2014
IN,18117,2015
IN,18117,2016
IN,18117,2017
IN,18119,1970
IN,18119,1971
IN,18119,1972
IN,18119,1973
IN,18119,1974
IN,18119,1975
IN,18119,1976
IN,18119,1977
IN,18119,1978
IN,18119,1979
IN,18119,1980
IN,18119,1981
IN,18119,1982
IN,18119,1983
IN,18119,1984
IN,18119,1985
IN,18119,1986
IN,18119,1987
IN,18119,1988
IN,18119,1989
IN,18119,1990
IN,18119,1991
IN,18119,1992
IN,18119,1993
IN,18119,1994
IN,18119,1995
IN,18119,1996
IN,18119,1997
IN,18119,1998
IN,18119,1999
IN,18119,2000
IN,18119,2001
IN,18119,2002
IN,18119,2003
IN,18119,2004
IN,18119,2005
IN,18119,2006
IN,18119,2007
IN,18119,2008
IN,18119,2009
IN,18119,2010
IN,18119,2011
IN,18119,2012
IN,18119,2013
IN,18119,2014
IN,18119,2015
IN,18119,2016
IN,18119,2017
IN,18121,1970
IN,18121,1971
IN,18121,1972
IN,18121,1973
IN,18121,1974
IN,18121,1975
IN,18121,1976
IN,18121,1977
IN,18121,1978
IN,18121,1979
IN,18121,1980
IN,18121,1981
IN,18121,1982
IN,18121,1983
IN,18121,1984
IN,18121,1985
IN,18121,1986
IN,18121,1987
IN,18121,1988
IN,18121,1989
IN,18121,1990
IN,18121,1991
IN,18121,1992
IN,18121,1993
IN,18121,1994
IN,18121,1995
IN,18121,1996
IN,18121,1997
IN,18121,1998
IN,18121,1999
IN,18121,2000
IN,18121,2001
IN,18121,2002
IN,18121,2003
IN,18121,2004
IN,18121,2005
IN,18121,2006
IN,18121,2007
IN,18121,2008
IN,18121,2009
IN,18121,2010
IN,18121,2011
IN,18121,2012
IN,18121,2013
IN,18121,2014
IN,18121,2015
IN,18121,2016
IN,18121,2017
IN,18123,1970
IN,18123,1971
IN,18123,1972
IN,18123,1973
IN,18123,1974
IN,18123,1975
IN,18123,1976
IN,18123,1977
IN,18123,1978
IN,18123,1979
IN,18123,1980
IN,18123,1981
IN,18123,1982
IN,18123,1983
IN,18123,1984
IN,18123,1985
IN,18123,1986
IN,18123,1987
IN,18123,1988
IN,18123,1989
IN,18123,1990
IN,18123,1991
IN,18123,1992
IN,18123,1993
IN,18123,1994
IN,18123,1995
IN,18123,1996
IN,18123,1997
IN,18123,1998
IN,18123,1999
IN,18123,2000
IN,18123,2001
IN,18123,2002
IN,18123,2003
IN,18123,2004
IN,18123,2005
IN,18123,2006
IN,18123,2007
IN,18123,2008
IN,18123,2009
IN,18123,2010
IN,18123,2011
IN,18123,2012
IN,18123,2013
IN,18123,2014
IN,18123,2015
IN,18123,2016
IN,18123,2017
IN,18125,1970
IN,18125,1971
IN,18125,1972
IN,18125,1973
IN,18125,1974
IN,18125,1975
IN,18125,1976
IN,18125,1977
IN,18125,1978
IN,18125,1979
IN,18125,1980
IN,18125,1981
IN,18125,1982
IN,18125,1983
IN,18125,1984
IN,18125,1985
IN,18125,1986
IN,18125,1987
IN,18125,1988
IN,18125,1989
IN,18125,1990
IN,18125,1991
IN,18125,1992
IN,18125,1993
IN,18125,1994
IN,18125,1995
IN,18125,1996
IN,18125,1997
IN,18125,1998
IN,18125,1999
IN,18125,2000
IN,18125,2001
IN,18125,2002
IN,18125,2003
IN,18125,2004
IN,18125,2005
IN,18125,2006
IN,18125,2007
IN,18125,2008
IN,18125,2009
IN,18125,2010
IN,18125,2011
IN,18125,2012
IN,18125,2013
IN,18125,2014
IN,18125,2015
IN,18125,2016
IN,18125,2017
IN,18127,1970
IN,18127,1971
IN,18127,1972
IN,18127,1973
IN,18127,1974
IN,18127,1975
IN,18127,1976
IN,18127,1977
IN,18127,1978
IN,18127,1979
IN,18127,1980
IN,18127,1981
IN,18127,1982
IN,18127,1983
IN,18127,1984
IN,18127,1985
IN,18127,1986
IN,18127,1987
IN,18127,1988
IN,18127,1989
IN,18127,1990
IN,18127,1991
IN,18127,1992
IN,18127,1993
IN,18127,1994
IN,18127,1995
IN,18127,1996
IN,18127,1997
IN,18127,1998
IN,18127,1999
IN,18127,2000
IN,18127,2001
IN,18127,2002
IN,18127,2003
IN,18127,2004
IN,18127,2005
IN,18127,2006
IN,18127,2007
IN,18127,2008
IN,18127,2009
IN,18127,2010
IN,18127,2011
IN,18127,2012
IN,18127,2013
IN,18127,2014
IN,18127,2015
IN,18127,2016
IN,18127,2017
IN,18129,1970
IN,18129,1971
IN,18129,1972
IN,18129,1973
IN,18129,1974
IN,18129,1975
IN,18129,1976
IN,18129,1977
IN,18129,1978
IN,18129,1979
IN,18129,1980
IN,18129,1981
IN,18129,1982
IN,18129,1983
IN,18129,1984
IN,18129,1985
IN,18129,1986
IN,18129,1987
IN,18129,1988
IN,18129,1989
IN,18129,1990
IN,18129,1991
IN,18129,1992
IN,18129,1993
IN,18129,1994
IN,18129,1995
IN,18129,1996
IN,18129,1997
IN,18129,1998
IN,18129,1999
IN,18129,2000
IN,18129,2001
IN,18129,2002
IN,18129,2003
IN,18129,2004
IN,18129,2005
IN,18129,2006
IN,18129,2007
IN,18129,2008
IN,18129,2009
IN,18129,2010
IN,18129,2011
IN,18129,2012
IN,18129,2013
IN,18129,2014
IN,18129,2015
IN,18129,2016
IN,18129,2017
IN,18131,1970
IN,18131,1971
IN,18131,1972
IN,18131,1973
IN,18131,1974
IN,18131,1975
IN,18131,1976
IN,18131,1977
IN,18131,1978
IN,18131,1979
IN,18131,1980
IN,18131,1981
IN,18131,1982
IN,18131,1983
IN,18131,1984
IN,18131,1985
IN,18131,1986
IN,18131,1987
IN,18131,1988
IN,18131,1989
IN,18131,1990
IN,18131,1991
IN,18131,1992
IN,18131,1993
IN,18131,1994
IN,18131,1995
IN,18131,1996
IN,18131,1997
IN,18131,1998
IN,18131,1999
IN,18131,2000
IN,18131,2001
IN,18131,2002
IN,18131,2003
IN,18131,2004
IN,18131,2005
IN,18131,2006
IN,18131,2007
IN,18131,2008
IN,18131,2009
IN,18131,2010
IN,18131,2011
IN,18131,2012
IN,18131,2013
IN,18131,2014
IN,18131,2015
IN,18131,2016
IN,18131,2017
IN,18133,1970
IN,18133,1971
IN,18133,1972
IN,18133,1973
IN,18133,1974
IN,18133,1975
IN,18133,1976
IN,18133,1977
IN,18133,1978
IN,18133,1979
IN,18133,1980
IN,18133,1981
IN,18133,1982
IN,18133,1983
IN,18133,1984
IN,18133,1985
IN,18133,1986
IN,18133,1987
IN,18133,1988
IN,18133,1989
IN,18133,1990
IN,18133,1991
IN,18133,1992
IN,18133,1993
IN,18133,1994
IN,18133,1995
IN,18133,1996
IN,18133,1997
IN,18133,1998
IN,18133,1999
IN,18133,2000
IN,18133,2001
IN,18133,2002
IN,18133,2003
IN,18133,2004
IN,18133,2005
IN,18133,2006
IN,18133,2007
IN,18133,2008
IN,18133,2009
IN,18133,2010
IN,18133,2011
IN,18133,2012
IN,18133,2013
IN,18133,2014
IN,18133,2015
IN,18133,2016
IN,18133,2017
IN,18135,1970
IN,18135,1971
IN,18135,1972
IN,18135,1973
IN,18135,1974
IN,18135,1975
IN,18135,1976
IN,18135,1977
IN,18135,1978
IN,18135,1979
IN,18135,1980
IN,18135,1981
IN,18135,1982
IN,18135,1983
IN,18135,1984
IN,18135,1985
IN,18135,1986
IN,18135,1987
IN,18135,1988
IN,18135,1989
IN,18135,1990
IN,18135,1991
IN,18135,1992
IN,18135,1993
IN,18135,1994
IN,18135,1995
IN,18135,1996
IN,18135,1997
IN,18135,1998
IN,18135,1999
IN,18135,2000
IN,18135,2001
IN,18135,2002
IN,18135,2003
IN,18135,2004
IN,18135,2005
IN,18135,2006
IN,18135,2007
IN,18135,2008
IN,18135,2009
IN,18135,2010
IN,18135,2011
IN,18135,2012
IN,18135,2013
IN,18135,2014
IN,18135,2015
IN,18135,2016
IN,18135,2017
IN,18137,1970
IN,18137,1971
IN,18137,1972
IN,18137,1973
IN,18137,1974
IN,18137,1975
IN,18137,1976
IN,18137,1977
IN,18137,1978
IN,18137,1979
IN,18137,1980
IN,18137,1981
IN,18137,1982
IN,18137,1983
IN,18137,1984
IN,18137,1985
IN,18137,1986
IN,18137,1987
IN,18137,1988
IN,18137,1989
IN,18137,1990
IN,18137,1991
IN,18137,1992
IN,18137,1993
IN,18137,1994
IN,18137,1995
IN,18137,1996
IN,18137,1997
IN,18137,1998
IN,18137,1999
IN,18137,2000
IN,18137,2001
IN,18137,2002
IN,18137,2003
IN,18137,2004
IN,18137,2005
IN,18137,2006
IN,18137,2007
IN,18137,2008
IN,18137,2009
IN,18137,2010
IN,18137,2011
IN,18137,2012
IN,18137,2013
IN,18137,2014
IN,18137,2015
IN,18137,2016
IN,18137,2017
IN,18139,1970
IN,18139,1971
IN,18139,1972
IN,18139,1973
IN,18139,1974
IN,18139,1975
IN,18139,1976
IN,18139,1977
IN,18139,1978
IN,18139,1979
IN,18139,1980
IN,18139,1981
IN,18139,1982
IN,18139,1983
IN,18139,1984
IN,18139,1985
IN,18139,1986
IN,18139,1987
IN,18139,1988
IN,18139,1989
IN,18139,1990
IN,18139,1991
IN,18139,1992
IN,18139,1993
IN,18139,1994
IN,18139,1995
IN,18139,1996
IN,18139,1997
IN,18139,1998
IN,18139,1999
IN,18139,2000
IN,18139,2001
IN,18139,2002
IN,18139,2003
IN,18139,2004
IN,18139,2005
IN,18139,2006
IN,18139,2007
IN,18139,2008
IN,18139,2009
IN,18139,2010
IN,18139,2011
IN,18139,2012
IN,18139,2013
IN,18139,2014
IN,18139,2015
IN,18139,2016
IN,18139,2017
IN,18141,1970
IN,18141,1971
IN,18141,1972
IN,18141,1973
IN,18141,1974
IN,18141,1975
IN,18141,1976
IN,18141,1977
IN,18141,1978
IN,18141,1979
IN,18141,1980
IN,18141,1981
IN,18141,1982
IN,18141,1983
IN,18141,1984
IN,18141,1985
IN,18141,1986
IN,18141,1987
IN,18141,1988
IN,18141,1989
IN,18141,1990
IN,18141,1991
IN,18141,1992
IN,18141,1993
IN,18141,1994
IN,18141,1995
IN,18141,1996
IN,18141,1997
IN,18141,1998
IN,18141,1999
IN,18141,2000
IN,18141,2001
IN,18141,2002
IN,18141,2003
IN,18141,2004
IN,18141,2005
IN,18141,2006
IN,18141,2007
IN,18141,2008
IN,18141,2009
IN,18141,2010
IN,18141,2011
IN,18141,2012
IN,18141,2013
IN,18141,2014
IN,18141,2015
IN,18141,2016
IN,18141,2017
IN,18143,1970
IN,18143,1971
IN,18143,1972
IN,18143,1973
IN,18143,1974
IN,18143,1975
IN,18143,1976
IN,18143,1977
IN,18143,1978
IN,18143,1979
IN,18143,1980
IN,18143,1981
IN,18143,1982
IN,18143,1983
IN,18143,1984
IN,18143,1985
IN,18143,1986
IN,18143,1987
IN,18143,1988
IN,18143,1989
IN,18143,1990
IN,18143,1991
IN,18143,1992
IN,18143,1993
IN,18143,1994
IN,18143,1995
IN,18143,1996
IN,18143,1997
IN,18143,1998
IN,18143,1999
IN,18143,2000
IN,18143,2001
IN,18143,2002
IN,18143,2003
IN,18143,2004
IN,18143,2005
IN,18143,2006
IN,18143,2007
IN,18143,2008
IN,18143,2009
IN,18143,2010
IN,18143,2011
IN,18143,2012
IN,18143,2013
IN,18143,2014
IN,18143,2015
IN,18143,2016
IN,18143,2017
IN,18145,1970
IN,18145,1971
IN,18145,1972
IN,18145,1973
IN,18145,1974
IN,18145,1975
IN,18145,1976
IN,18145,1977
IN,18145,1978
IN,18145,1979
IN,18145,1980
IN,18145,1981
IN,18145,1982
IN,18145,1983
IN,18145,1984
IN,18145,1985
IN,18145,1986
IN,18145,1987
IN,18145,1988
IN,18145,1989
IN,18145,1990
IN,18145,1991
IN,18145,1992
IN,18145,1993
IN,18145,1994
IN,18145,1995
IN,18145,1996
IN,18145,1997
IN,18145,1998
IN,18145,1999
IN,18145,2000
IN,18145,2001
IN,18145,2002
IN,18145,2003
